Mois;UIC;Nom gare;Nombre de non-conformites;Nombre d'observations;Taux de conformite
2018-05;87732008;Vichy;9;355;97.46
2018-05;87741728;Moutiers - Salins - Brides-les-Bains;7;132;94.7
2018-05;87747006;Grenoble;42;671;93.74
2018-05;87755447;Les Arcs - Draguignan;38;466;91.85
2018-05;87756056;Nice;73;883;91.73
2018-05;87763029;Valence TGV Rhone-Alpes Sud;58;717;91.91
2018-05;87773200;Sete;31;442;92.99
2018-05;87781005;Beziers;23;392;94.13
2018-05;87784009;Perpignan;18;365;95.07
2019-05;87118000;Troyes;27;255;89.41
2019-05;87182063;Mulhouse;17;500;96.6
2019-05;87212027;Strasbourg;43;629;93.16
2019-05;87276691;Compiegne;6;166;96.39
2019-05;87281006;Dunkerque;27;409;93.4
2019-05;87286005;Lille Flandres;49;813;93.97
2019-05;87313874;Amiens;37;269;86.25
2019-05;87342014;Arras;45;744;93.95
2019-05;87345009;Douai;31;573;94.59
2019-05;87391003;Paris Montparnasse Hall 1 & 2;92;1811;94.92
2019-05;87444877;Cherbourg;12;396;96.97
2019-05;87478404;Laval;12;434;97.24
2019-05;87484006;Angers Saint-Laud;47;835;94.37
2019-05;87543017;Les Aubrais;18;293;93.86
2019-05;87574004;Blois - Chambord;24;249;90.36
2019-05;87575001;Poitiers;29;576;94.97
2019-05;87584052;Libourne;9;225;96.0
2019-05;87597005;Chateauroux;5;431;98.84
2019-05;87611244;Montauban Ville Bourbon;13;315;95.87
2019-05;87673202;Dax;40;424;90.57
2019-05;87696005;Nevers;14;314;95.54
2019-05;87725705;Macon Loche TGV;17;422;95.97
2019-05;87734004;Clermont-Ferrand;36;394;90.86
2019-05;87755447;Les Arcs - Draguignan;38;490;92.24
2017-06;87212027;Strasbourg;51;691;92.62
2017-06;87300822;Belfort - Montbeliard TGV;14;361;96.12
2017-06;87384008;Paris Saint-Lazare;33;596;94.46
2017-06;87476200;Auray;5;62;91.94
2017-06;87478404;Laval;19;294;93.54
2017-06;87543009;Orleans;59;657;91.02
2017-06;87571216;Vendome - Villiers-sur-Loir;49;530;90.75
2017-06;87571240;Saint-Pierre-des-Corps;19;634;97.0
2017-06;87586008;Agen;27;334;91.92
2017-06;87671339;Lourdes;2;320;99.38
2017-06;87673202;Dax;30;335;91.04
2017-06;87694109;Le Creusot - Montceau-les-Mines - Montchanin TGV;10;313;96.81
2017-06;87722025;Lyon Perrache;27;687;96.07
2017-06;87732008;Vichy;10;311;96.78
2017-06;87741728;Moutiers - Salins - Brides-les-Bains;7;150;95.33
2017-06;87756056;Nice;96;765;87.45
2017-06;87781278;Agde;14;272;94.85
2018-06;87141002;Nancy;43;610;92.95
2018-06;87147322;Meuse TGV;10;294;96.6
2018-06;87182014;Colmar;12;278;95.68
2018-06;87271007;Paris Gare du Nord transmanche;144;1448;90.06
2018-06;87271494;Aeroport Charles de Gaulle 2 TGV;70;581;87.95
2018-06;87300863;Besancon Franche-Comte TGV;11;304;96.38
2018-06;87319012;Aix-en-Provence TGV;82;638;87.15
2018-06;87387001;evreux Normandie;23;282;91.84
2018-06;87444372;Trouville - Deauville;4;100;96.0
2018-06;87471003;Rennes;46;499;90.78
2018-06;87476002;Lorient Bretagne Sud;28;164;82.93
2018-06;87571216;Vendome - Villiers-sur-Loir;40;416;90.38
2018-06;87581009;Bordeaux Saint-Jean;72;925;92.22
2018-06;87586008;Agen;16;310;94.84
2018-06;87594002;Brive-la-Gaillarde;6;350;98.29
2018-06;87671339;Lourdes;4;320;98.75
2018-06;87673004;Bayonne;13;271;95.2
2018-06;87725705;Macon Loche TGV;12;334;96.41
2018-06;87726000;Saint-etienne Chateaucreux;19;371;94.88
2018-06;87745000;Bellegarde;18;370;95.14
2018-06;87757625;Cannes;88;698;87.39
2018-06;87762906;Lyon Saint-Exupery TGV;29;349;91.69
2018-06;87763029;Valence TGV Rhone-Alpes Sud;47;701;93.3
2018-06;87764001;Montelimar;23;364;93.68
2018-06;87781005;Beziers;20;420;95.24
2019-06;87111849;Marne-la-Vallee Chessy;57;680;91.62
2019-06;87182014;Colmar;25;258;90.31
2019-06;87191007;Thionville;16;250;93.6
2019-06;87271007;Paris Gare du Nord transmanche;98;1446;93.22
2019-06;87345025;Lens;46;740;93.78
2019-06;87396002;Le Mans;67;652;89.72
2019-06;87444372;Trouville - Deauville;6;102;94.12
2019-06;87471003;Rennes;40;557;92.82
2019-06;87476002;Lorient Bretagne Sud;11;259;95.75
2019-06;87476606;Vannes;23;355;93.52
2019-06;87478107;Saint-Malo;37;268;86.19
2019-06;87543009;Orleans;27;663;95.93
2019-06;87543017;Les Aubrais;17;305;94.43
2019-06;87547000;Paris Austerlitz;45;586;92.32
2019-06;87583005;Angouleme;41;434;90.55
2019-06;87586008;Agen;31;304;89.8
2019-06;87671339;Lourdes;4;320;98.75
2019-06;87673400;Biarritz;11;350;96.86
2019-06;87686006;Paris Gare de Lyon Hall 1 & 2;72;1060;93.21
2019-06;87722025;Lyon Perrache;15;329;95.44
2019-06;87725705;Macon Loche TGV;18;325;94.46
2019-06;87762906;Lyon Saint-Exupery TGV;29;323;91.02
2019-06;87763029;Valence TGV Rhone-Alpes Sud;87;713;87.8
2019-06;87773002;Montpellier Saint-Roch;65;730;91.1
2017-07;87118000;Troyes;12;299;95.99
2017-07;87271007;Paris Gare du Nord transmanche;133;1281;89.62
2017-07;87271007;Paris Gare du Nord;133;1281;89.62
2017-07;87271494;Aeroport Charles de Gaulle 2 TGV;59;614;90.39
2017-07;87300822;Belfort - Montbeliard TGV;12;302;96.03
2017-07;87300863;Besancon Franche-Comte TGV;10;243;95.88
2017-07;87313874;Amiens;38;554;93.14
2017-07;87318964;Avignon TGV;38;493;92.29
2017-07;87319012;Aix-en-Provence TGV;87;684;87.28
2017-07;87345025;Lens;28;370;92.43
2017-07;87387001;evreux Normandie;19;222;91.44
2017-07;87396002;Le Mans;73;645;88.68
2017-07;87481002;Nantes;43;614;93.0
2017-07;87543017;Les Aubrais;11;259;95.75
2017-07;87576207;Bourges;14;292;95.21
2017-07;87586008;Agen;34;333;89.79
2017-07;87673202;Dax;20;332;93.98
2017-07;87722025;Lyon Perrache;25;708;96.47
2017-07;87725705;Macon Loche TGV;17;290;94.14
2017-07;87726000;Saint-etienne Chateaucreux;48;451;89.36
2017-07;87741728;Moutiers - Salins - Brides-les-Bains;5;150;96.67
2017-07;87756056;Nice;117;756;84.52
2017-07;87762906;Lyon Saint-Exupery TGV;43;379;88.65
2017-07;87764001;Montelimar;21;240;91.25
2018-07;87118000;Troyes;30;290;89.66
2018-07;87142109;Lorraine TGV;38;328;88.41
2018-07;87147322;Meuse TGV;10;226;95.58
2018-07;87171926;Champagne-Ardenne TGV;47;537;91.25
2018-07;87271494;Aeroport Charles de Gaulle 2 TGV;56;536;89.55
2018-07;87286005;Lille Flandres;53;622;91.48
2018-07;87345025;Lens;37;809;95.43
2018-07;87393702;Massy TGV;16;584;97.26
2018-07;87411017;Rouen Rive Droite;34;625;94.56
2018-07;87444877;Cherbourg;7;264;97.35
2018-07;87478107;Saint-Malo;40;445;91.01
2018-07;87481002;Nantes;33;574;94.25
2018-07;87485300;Niort;17;405;95.8
2018-07;87547000;Paris Austerlitz;96;578;83.39
2018-07;87583005;Angouleme;23;462;95.02
2018-07;87584052;Libourne;10;309;96.76
2018-07;87597005;Chateauroux;11;420;97.38
2018-07;87671339;Lourdes;4;320;98.75
2018-07;87673202;Dax;15;341;95.6
2018-07;87718007;Besancon Viotte;50;933;94.64
2018-07;87747006;Grenoble;39;699;94.42
2018-07;87757674;Antibes;58;780;92.56
2018-07;87762906;Lyon Saint-Exupery TGV;28;355;92.11
2018-07;87764001;Montelimar;22;364;93.96
2019-07;87113001;Paris Est;30;397;92.44
2019-07;87171926;Champagne-Ardenne TGV;31;504;93.85
2019-07;87172007;Charleville-Mezieres;9;644;98.6
2019-07;87191007;Thionville;14;341;95.89
2019-07;87271494;Aeroport Charles de Gaulle 2 TGV;43;526;91.83
2019-07;87281071;Calais - Frethun;16;583;97.26
2019-07;87313882;TGV Haute Picardie;28;559;94.99
2019-07;87345009;Douai;29;640;95.47
2019-07;87384008;Paris Saint-Lazare;64;665;90.38
2019-07;87387001;evreux Normandie;19;215;91.16
2019-07;87396002;Le Mans;80;646;87.62
2019-07;87474338;Morlaix;8;176;95.45
2019-07;87476002;Lorient Bretagne Sud;5;139;96.4
2019-07;87481754;La Baule-Escoublac;19;324;94.14
2019-07;87543009;Orleans;27;665;95.94
2019-07;87594002;Brive-la-Gaillarde;5;340;98.53
2019-07;87597005;Chateauroux;3;322;99.07
2019-07;87718007;Besancon Viotte;45;760;94.08
2019-07;87732008;Vichy;13;287;95.47
2019-07;87741793;Bourg-Saint-Maurice;3;156;98.08
2019-07;87745000;Bellegarde;16;416;96.15
2019-07;87763029;Valence TGV Rhone-Alpes Sud;135;726;81.4
2019-07;87775007;Nimes;26;820;96.83
2017-08;87182063;Mulhouse;5;508;99.02
2017-08;87271494;Aeroport Charles de Gaulle 2 TGV;59;522;88.7
2017-08;87276691;Compiegne;19;226;91.59
2017-08;87313882;TGV Haute Picardie;32;640;95.0
2017-08;87474007;Brest;16;420;96.19
2017-08;87571216;Vendome - Villiers-sur-Loir;21;422;95.02
2017-08;87574004;Blois - Chambord;19;271;92.99
2017-08;87575142;Chatellerault;3;270;98.89
2017-08;87586008;Agen;46;328;85.98
2017-08;87615286;Carcassonne;18;434;95.85
2017-08;87741009;Chambery - Challes-les-Eaux;33;680;95.15
2017-08;87755447;Les Arcs - Draguignan;39;454;91.41
2017-08;87762906;Lyon Saint-Exupery TGV;30;348;91.38
2017-08;87773002;Montpellier Saint-Roch;98;732;86.61
2017-08;87784009;Perpignan;31;501;93.81
2018-08;87113001;Paris Est;41;679;93.96
2018-08;87147322;Meuse TGV;15;356;95.79
2018-08;87271007;Paris Gare du Nord transmanche;138;1467;90.59
2018-08;87313874;Amiens;20;617;96.76
2018-08;87444372;Trouville - Deauville;21;149;85.91
2018-08;87478404;Laval;29;417;93.05
2018-08;87485003;La Rochelle;49;469;89.55
2018-08;87575142;Chatellerault;16;221;92.76
2018-08;87672006;Pau;18;325;94.46
2018-08;87694109;Le Creusot - Montceau-les-Mines - Montchanin TGV;7;299;97.66
2018-08;87718007;Besancon Viotte;50;600;91.67
2018-08;87726000;Saint-etienne Chateaucreux;46;460;90.0
2018-08;87746008;Annecy;27;392;93.11
2019-08;87182014;Colmar;20;279;92.83
2019-08;87182063;Mulhouse;10;501;98.0
2019-08;87396002;Le Mans;64;660;90.3
2019-08;87411017;Rouen Rive Droite;23;263;91.25
2019-08;87474007;Brest;26;338;92.31
2019-08;87474098;Quimper;3;344;99.13
2019-08;87575001;Poitiers;39;587;93.36
2019-08;87583005;Angouleme;38;406;90.64
2019-08;87611244;Montauban Ville Bourbon;16;321;95.02
2019-08;87673400;Biarritz;15;370;95.95
2019-08;87725705;Macon Loche TGV;8;334;97.6
2019-08;87741009;Chambery - Challes-les-Eaux;17;370;95.41
2019-08;87746008;Annecy;19;366;94.81
2019-08;87755009;Toulon;33;636;94.81
2019-08;87763029;Valence TGV Rhone-Alpes Sud;95;744;87.23
2017-10;87113001;Paris Est;40;599;93.32
2017-10;87142109;Lorraine TGV;16;327;95.11
2017-10;87171009;Reims;17;697;97.56
2017-10;87182014;Colmar;13;267;95.13
2017-10;87191007;Thionville;12;331;96.37
2017-10;87271007;Paris Gare du Nord transmanche;131;1289;89.84
2017-10;87300822;Belfort - Montbeliard TGV;23;304;92.43
2017-10;87300863;Besancon Franche-Comte TGV;14;226;93.81
2017-10;87384008;Paris Saint-Lazare;26;581;95.52
2017-10;87393702;Massy TGV;19;567;96.65
2017-10;87396002;Le Mans;58;693;91.63
2017-10;87471003;Rennes;44;449;90.2
2017-10;87473009;Saint-Brieuc;43;349;87.68
2017-10;87481002;Nantes;31;511;93.93
2017-10;87485003;La Rochelle;25;450;94.44
2017-10;87485300;Niort;30;364;91.76
2017-10;87543009;Orleans;42;669;93.72
2017-10;87571000;Tours;30;656;95.43
2017-10;87571240;Saint-Pierre-des-Corps;10;676;98.52
2017-10;87575142;Chatellerault;5;230;97.83
2017-10;87576207;Bourges;8;286;97.2
2017-10;87581009;Bordeaux Saint-Jean;33;791;95.83
2017-10;87583005;Angouleme;38;494;92.31
2017-10;87584052;Libourne;4;76;94.74
2017-10;87592006;Limoges Benedictins;15;340;95.59
2017-10;87594002;Brive-la-Gaillarde;7;261;97.32
2017-10;87673202;Dax;24;422;94.31
2017-10;87673400;Biarritz;22;364;93.96
2017-10;87713040;Dijon;70;789;91.13
2017-10;87723197;Lyon Part Dieu;55;813;93.23
2017-10;87732008;Vichy;11;241;95.44
2017-10;87741009;Chambery - Challes-les-Eaux;44;786;94.4
2017-10;87746008;Annecy;13;385;96.62
2017-10;87751008;Marseille Saint-Charles;78;661;88.2
2017-10;87757526;Saint-Raphael Valescure;77;735;89.52
2017-10;87757625;Cannes;140;768;81.77
2017-10;87781005;Beziers;41;489;91.62
2018-10;87172007;Charleville-Mezieres;11;736;98.51
2018-10;87191007;Thionville;27;334;91.92
2018-10;87192039;Metz Ville;31;551;94.37
2018-10;87345009;Douai;59;670;91.19
2018-10;87411017;Rouen Rive Droite;29;619;95.32
2018-10;87444265;Lisieux;7;220;96.82
2018-10;87485300;Niort;15;410;96.34
2018-10;87571216;Vendome - Villiers-sur-Loir;22;422;94.79
2018-10;87574004;Blois - Chambord;17;225;92.44
2018-10;87583005;Angouleme;35;466;92.49
2018-10;87594002;Brive-la-Gaillarde;5;342;98.54
2018-10;87611244;Montauban Ville Bourbon;18;318;94.34
2018-10;87615286;Carcassonne;9;282;96.81
2018-10;87688887;Montpellier Sud de France;15;436;96.56
2018-10;87734004;Clermont-Ferrand;65;398;83.67
2018-10;87743005;Bourg-en-Bresse;14;399;96.49
2018-10;87755447;Les Arcs - Draguignan;34;495;93.13
2018-10;87757625;Cannes;140;957;85.37
2018-10;87763029;Valence TGV Rhone-Alpes Sud;54;716;92.46
2018-10;87781104;Narbonne;23;471;95.12
2018-10;87784009;Perpignan;40;578;93.08
2017-11;87142109;Lorraine TGV;24;412;94.17
2017-11;87171926;Champagne-Ardenne TGV;54;543;90.06
2017-11;87182063;Mulhouse;4;520;99.23
2017-11;87223263;Lille Europe;28;641;95.63
2017-11;87271007;Paris Gare du Nord transmanche;131;1300;89.92
2017-11;87271494;Aeroport Charles de Gaulle 2 TGV;51;556;90.83
2017-11;87276691;Compiegne;8;275;97.09
2017-11;87281006;Dunkerque;22;418;94.74
2017-11;87286005;Lille Flandres;35;571;93.87
2017-11;87345025;Lens;43;518;91.7
2017-11;87471003;Rennes;31;459;93.25
2017-11;87481754;La Baule-Escoublac;15;260;94.23
2017-11;87484006;Angers Saint-Laud;50;703;92.89
2017-11;87485300;Niort;24;432;94.44
2017-11;87543017;Les Aubrais;11;253;95.65
2017-11;87576009;Vierzon;9;479;98.12
2017-11;87581009;Bordeaux Saint-Jean;81;1028;92.12
2017-11;87586008;Agen;12;309;96.12
2017-11;87694109;Le Creusot - Montceau-les-Mines - Montchanin TGV;8;290;97.24
2017-11;87751008;Marseille Saint-Charles;63;669;90.58
2017-11;87757526;Saint-Raphael Valescure;66;767;91.4
2018-11;87142109;Lorraine TGV;26;411;93.67
2018-11;87171009;Reims;9;899;99.0
2018-11;87281006;Dunkerque;22;442;95.02
2018-11;87300863;Besancon Franche-Comte TGV;14;295;95.25
2018-11;87342014;Arras;36;664;94.58
2018-11;87413013;Le Havre;19;518;96.33
2018-11;87444000;Caen;27;621;95.65
2018-11;87444265;Lisieux;14;271;94.83
2018-11;87471003;Rennes;38;505;92.48
2018-11;87478107;Saint-Malo;10;257;96.11
2018-11;87571000;Tours;22;601;96.34
2018-11;87571240;Saint-Pierre-des-Corps;14;554;97.47
2018-11;87581009;Bordeaux Saint-Jean;34;816;95.83
2018-11;87673004;Bayonne;10;281;96.44
2018-11;87686006;Paris Gare de Lyon Hall 1 & 2;102;1037;90.16
2018-11;87694109;Le Creusot - Montceau-les-Mines - Montchanin TGV;6;319;98.12
2018-11;87718007;Besancon Viotte;39;671;94.19
2018-11;87734004;Clermont-Ferrand;36;385;90.65
2018-11;87741793;Bourg-Saint-Maurice;7;157;95.54
2018-11;87745000;Bellegarde;23;408;94.36
2018-11;87746008;Annecy;21;390;94.62
2018-11;87762906;Lyon Saint-Exupery TGV;24;324;92.59
2018-11;87784009;Perpignan;26;372;93.01
2017-12;87113001;Paris Est;43;584;92.64
2017-12;87141002;Nancy;48;729;93.42
2017-12;87319012;Aix-en-Provence TGV;77;651;88.17
2017-12;87342014;Arras;54;737;92.67
2017-12;87384008;Paris Saint-Lazare;28;595;95.29
2017-12;87413013;Le Havre;10;449;97.77
2017-12;87474007;Brest;18;340;94.71
2017-12;87476200;Auray;11;212;94.81
2017-12;87476606;Vannes;19;262;92.75
2017-12;87478404;Laval;25;444;94.37
2017-12;87484006;Angers Saint-Laud;69;720;90.42
2017-12;87543009;Orleans;37;641;94.23
2017-12;87576009;Vierzon;10;327;96.94
2017-12;87586008;Agen;5;325;98.46
2017-12;87686006;Paris Gare de Lyon Hall 1 & 2;31;983;96.85
2017-12;87686667;Paris Bercy Bourgogne - Pays d'Auvergne;25;637;96.08
2017-12;87734004;Clermont-Ferrand;36;486;92.59
2017-12;87741009;Chambery - Challes-les-Eaux;46;743;93.81
2017-12;87751008;Marseille Saint-Charles;72;671;89.27
2017-12;87773002;Montpellier Saint-Roch;83;756;89.02
2017-12;87775007;Nimes;22;753;97.08
2017-12;87781005;Beziers;13;414;96.86
2017-12;87781104;Narbonne;25;378;93.39
2018-12;87118000;Troyes;15;291;94.85
2018-12;87142109;Lorraine TGV;17;329;94.83
2018-12;87192039;Metz Ville;26;626;95.85
2018-12;87281006;Dunkerque;22;448;95.09
2018-12;87343004;Valenciennes;7;581;98.8
2018-12;87387001;evreux Normandie;24;192;87.5
2018-12;87391003;Paris Montparnasse Hall 1 & 2;101;1787;94.35
2018-12;87396002;Le Mans;53;482;89.0
2018-12;87411017;Rouen Rive Droite;32;619;94.83
2018-12;87474007;Brest;21;302;93.05
2018-12;87474338;Morlaix;16;341;95.31
2018-12;87481002;Nantes;40;606;93.4
2018-12;87486019;La Roche-sur-Yon;42;316;86.71
2018-12;87571240;Saint-Pierre-des-Corps;16;701;97.72
2018-12;87576207;Bourges;7;285;97.54
2018-12;87584052;Libourne;2;299;99.33
2018-12;87688887;Montpellier Sud de France;6;603;99.0
2018-12;87696005;Nevers;5;305;98.36
2018-12;87722025;Lyon Perrache;37;667;94.45
2018-12;87745000;Bellegarde;21;409;94.87
2018-12;87746008;Annecy;29;388;92.53
2018-12;87747006;Grenoble;33;510;93.53
2018-12;87773002;Montpellier Saint-Roch;58;707;91.8
2018-12;87773200;Sete;37;389;90.49
2018-12;87775007;Nimes;17;554;96.93
2018-12;87784009;Perpignan;24;360;93.33
2018-01;87394007;Chartres;13;340;96.18
2018-02;87394007;Chartres;16;292;94.52
2017-03;87394007;Chartres;6;292;97.95
2019-03;87394007;Chartres;14;283;95.05
2018-05;87394007;Chartres;5;228;97.81
2019-05;87394007;Chartres;11;230;95.22
2017-06;87394007;Chartres;11;321;96.57
2018-07;87394007;Chartres;8;235;96.6
2019-08;87394007;Chartres;15;359;95.82
2017-01;87111849;Marne-la-Vallee Chessy;86;693;87.59
2017-01;87147322;Meuse TGV;6;282;97.87
2017-01;87172007;Charleville-Mezieres;17;644;97.36
2017-01;87192039;Metz Ville;41;610;93.28
2017-01;87212027;Strasbourg;41;687;94.03
2017-01;87286005;Lille Flandres;38;508;92.52
2017-01;87342014;Arras;43;664;93.52
2017-01;87413013;Le Havre;8;553;98.55
2017-01;87473009;Saint-Brieuc;28;352;92.05
2017-01;87474338;Morlaix;33;279;88.17
2017-01;87476002;Lorient Bretagne Sud;49;335;85.37
2017-01;87476606;Vannes;41;349;88.25
2017-01;87481754;La Baule-Escoublac;16;276;94.2
2017-01;87543009;Orleans;39;669;94.17
2017-01;87581009;Bordeaux Saint-Jean;28;856;96.73
2017-01;87673400;Biarritz;14;353;96.03
2017-01;87726000;Saint-etienne Chateaucreux;33;561;94.12
2017-01;87734004;Clermont-Ferrand;36;470;92.34
2017-01;87743005;Bourg-en-Bresse;30;489;93.87
2017-01;87756056;Nice;79;652;87.88
2017-01;87762906;Lyon Saint-Exupery TGV;30;381;92.13
2017-01;87773002;Montpellier Saint-Roch;64;726;91.18
2017-01;87773200;Sete;22;402;94.53
2018-01;87171009;Reims;7;797;99.12
2018-01;87191007;Thionville;8;333;97.6
2018-01;87192039;Metz Ville;39;599;93.49
2018-01;87223263;Lille Europe;28;657;95.74
2018-01;87313874;Amiens;31;631;95.09
2018-01;87345025;Lens;47;814;94.23
2018-01;87396002;Le Mans;85;664;87.2
2018-01;87444372;Trouville - Deauville;22;188;88.3
2018-01;87476200;Auray;13;286;95.45
2018-01;87547000;Paris Austerlitz;39;597;93.47
2018-01;87584052;Libourne;10;305;96.72
2018-01;87686667;Paris Bercy Bourgogne - Pays d'Auvergne;23;639;96.4
2018-01;87694109;Le Creusot - Montceau-les-Mines - Montchanin TGV;9;299;96.99
2018-01;87723197;Lyon Part Dieu;46;706;93.48
2018-01;87741009;Chambery - Challes-les-Eaux;40;731;94.53
2018-01;87755009;Toulon;34;669;94.92
2019-01;87118000;Troyes;22;329;93.31
2019-01;87182063;Mulhouse;10;517;98.07
2019-01;87191007;Thionville;20;318;93.71
2019-01;87281006;Dunkerque;23;425;94.59
2019-01;87300863;Besancon Franche-Comte TGV;13;299;95.65
2019-01;87345009;Douai;33;570;94.21
2019-01;87411017;Rouen Rive Droite;40;573;93.02
2019-01;87444000;Caen;34;685;95.04
2019-01;87473009;Saint-Brieuc;10;160;93.75
2019-01;87474098;Quimper;4;252;98.41
2019-01;87574004;Blois - Chambord;8;124;93.55
2019-01;87673202;Dax;16;427;96.25
2019-01;87713040;Dijon;57;808;92.95
2019-01;87726000;Saint-etienne Chateaucreux;17;369;95.39
2019-01;87734004;Clermont-Ferrand;31;386;91.97
2019-01;87741728;Moutiers - Salins - Brides-les-Bains;9;225;96.0
2019-01;87755009;Toulon;38;736;94.84
2019-01;87755447;Les Arcs - Draguignan;43;490;91.22
2019-01;87757625;Cannes;130;1046;87.57
2019-01;87773002;Montpellier Saint-Roch;79;711;88.89
2017-02;87171009;Reims;25;700;96.43
2017-02;87171926;Champagne-Ardenne TGV;42;625;93.28
2017-02;87182063;Mulhouse;11;519;97.88
2017-02;87191007;Thionville;13;326;96.01
2017-02;87313874;Amiens;38;560;93.21
2017-02;87393702;Massy TGV;12;583;97.94
2017-02;87411017;Rouen Rive Droite;41;529;92.25
2017-02;87476200;Auray;20;279;92.83
2017-02;87481754;La Baule-Escoublac;21;273;92.31
2017-02;87543009;Orleans;48;670;92.84
2017-02;87586008;Agen;28;302;90.73
2017-02;87597005;Chateauroux;17;347;95.1
2017-02;87611244;Montauban Ville Bourbon;14;297;95.29
2017-02;87673400;Biarritz;9;361;97.51
2017-02;87722025;Lyon Perrache;14;545;97.43
2017-02;87723197;Lyon Part Dieu;51;730;93.01
2017-02;87745000;Bellegarde;46;497;90.74
2017-02;87755447;Les Arcs - Draguignan;43;461;90.67
2017-02;87756056;Nice;53;574;90.77
2017-02;87757625;Cannes;105;747;85.94
2017-02;87781278;Agde;19;286;93.36
2017-02;87784009;Perpignan;26;573;95.46
2018-02;87113001;Paris Est;57;598;90.47
2018-02;87118000;Troyes;16;297;94.61
2018-02;87142109;Lorraine TGV;21;329;93.62
2018-02;87182014;Colmar;11;273;95.97
2018-02;87281071;Calais - Frethun;13;442;97.06
2018-02;87313874;Amiens;48;630;92.38
2018-02;87476200;Auray;12;285;95.79
2018-02;87543009;Orleans;51;656;92.23
2018-02;87571240;Saint-Pierre-des-Corps;23;672;96.58
2018-02;87581009;Bordeaux Saint-Jean;56;855;93.45
2018-02;87686006;Paris Gare de Lyon Hall 1 & 2;45;1002;95.51
2018-02;87725705;Macon Loche TGV;9;276;96.74
2018-02;87751008;Marseille Saint-Charles;67;670;90.0
2018-02;87757625;Cannes;135;645;79.07
2018-02;87773002;Montpellier Saint-Roch;64;756;91.53
2019-02;87141002;Nancy;49;623;92.13
2019-02;87147322;Meuse TGV;10;290;96.55
2019-02;87171926;Champagne-Ardenne TGV;48;511;90.61
2019-02;87271007;Paris Gare du Nord transmanche;114;1449;92.13
2019-02;87281071;Calais - Frethun;14;586;97.61
2019-02;87342014;Arras;37;657;94.37
2019-02;87345025;Lens;53;592;91.05
2019-02;87391003;Paris Montparnasse Hall 1 & 2;88;1861;95.27
2019-02;87471003;Rennes;45;512;91.21
2019-02;87476606;Vannes;13;264;95.08
2019-02;87481002;Nantes;39;615;93.66
2019-02;87481705;Saint-Nazaire;44;287;84.67
2019-02;87481754;La Baule-Escoublac;15;260;94.23
2019-02;87485003;La Rochelle;35;477;92.66
2019-02;87571240;Saint-Pierre-des-Corps;21;632;96.68
2019-02;87575142;Chatellerault;7;173;95.95
2019-02;87594002;Brive-la-Gaillarde;3;351;99.15
2019-02;87597005;Chateauroux;5;333;98.5
2019-02;87611004;Toulouse Matabiau;14;591;97.63
2019-02;87686667;Paris Bercy Bourgogne - Pays d'Auvergne;32;646;95.05
2019-02;87713040;Dijon;64;794;91.94
2019-02;87734004;Clermont-Ferrand;78;488;84.02
2019-02;87751008;Marseille Saint-Charles;57;633;91.0
2019-02;87757674;Antibes;98;828;88.16
2017-03;87147322;Meuse TGV;6;286;97.9
2017-03;87300863;Besancon Franche-Comte TGV;20;234;91.45
2017-03;87318964;Avignon TGV;17;506;96.64
2017-03;87343004;Valenciennes;15;564;97.34
2017-03;87474098;Quimper;5;408;98.77
2017-03;87476606;Vannes;90;606;85.15
2017-03;87481705;Saint-Nazaire;23;356;93.54
2017-03;87486019;La Roche-sur-Yon;5;300;98.33
2017-03;87571000;Tours;19;587;96.76
2017-03;87584052;Libourne;24;306;92.16
2017-03;87615286;Carcassonne;15;434;96.54
2017-03;87673004;Bayonne;8;294;97.28
2017-03;87718007;Besancon Viotte;26;585;95.56
2017-03;87722025;Lyon Perrache;17;569;97.01
2017-03;87723197;Lyon Part Dieu;50;743;93.27
2017-03;87726000;Saint-etienne Chateaucreux;24;468;94.87
2017-03;87741009;Chambery - Challes-les-Eaux;50;751;93.34
2017-03;87746008;Annecy;16;356;95.51
2017-03;87764001;Montelimar;23;251;90.84
2018-03;87171009;Reims;14;702;98.01
2018-03;87171926;Champagne-Ardenne TGV;52;631;91.76
2018-03;87281006;Dunkerque;23;441;94.78
2018-03;87319012;Aix-en-Provence TGV;89;648;86.27
2018-03;87345025;Lens;41;738;94.44
2018-03;87384008;Paris Saint-Lazare;22;605;96.36
2018-03;87387001;evreux Normandie;17;296;94.26
2018-03;87411017;Rouen Rive Droite;47;654;92.81
2018-03;87444265;Lisieux;9;236;96.19
2018-03;87444877;Cherbourg;12;263;95.44
2018-03;87471003;Rennes;42;538;92.19
2018-03;87474007;Brest;19;326;94.17
2018-03;87474338;Morlaix;24;356;93.26
2018-03;87478404;Laval;27;422;93.6
2018-03;87481705;Saint-Nazaire;8;289;97.23
2018-03;87486019;La Roche-sur-Yon;12;300;96.0
2018-03;87571000;Tours;21;593;96.46
2018-03;87576207;Bourges;6;356;98.31
2018-03;87584052;Libourne;7;309;97.73
2018-03;87673004;Bayonne;23;282;91.84
2018-03;87686006;Paris Gare de Lyon Hall 1 & 2;51;1025;95.02
2018-03;87713040;Dijon;51;800;93.62
2018-03;87757674;Antibes;71;721;90.15
2018-03;87762906;Lyon Saint-Exupery TGV;36;391;90.79
2018-03;87781005;Beziers;25;416;93.99
2019-03;87171009;Reims;17;799;97.87
